userId;numCores;diskSpace;memory;swap;distroVersion;kernel;class;cpu;country;architecture;distribution
202694;1;4;16;0;\N;2.4.37;embedded;Broadcom BCM5352 chip rev 0;Spain;mips;other
307373;1;80000;32;32;Attitude Adjustment 12.0;3.3.8;embedded;Broadcom BCM4704;Czech Republic;mips;OpenWrt
248465;4;226974;1504;4024;testing;3.16.0;embedded;Intel(R) Atom(TM) CPU 330;Austria;x86_64;Debian
40776;1;10260;495;980;x86;2.6.31;embedded;VIA Samuel 2;United Kingdom;i686;Gentoo Linux
322908;4;2820;4000;0;11.04;2.6.38;embedded;Atom 330;France;i386;Kubuntu
268074;1;301911;496;384;5.0.8;2.6.18;embedded;VIA Samuel 2;Germany;i686;unknown
147120;1;4096;32;64;wheezy/sid;2.6.32;embedded;XScale-IXP42x Family rev 1 (v5l);United Kingdom;arm;Debian
375691;2;620000;4048;4084;15;2.6.40;embedded;Intel(R) Pentium(R) Dual CPU E2220;Bulgaria;unknown;Fedora
303334;1;76912;242;3906;10.04;2.6.32;embedded;Geode(TM) Integrated Processor by AMD PCS;Germany;i586;Ubuntu
193191;1;500;512;0;8.1;3.2.0;embedded;AMD Other;Netherlands;unknown;Debian
328154;1;0;8;0;\N;2.4.35;embedded;Broadcom BCM947XX;Germany;unknown;wrt54g-linux
164946;1;40000;512;0;wheezy;3.2.0;embedded;Intel Atom D525;Spain;i386;Debian
387200;0;281105;123;518;6.0.2;2.6.25;embedded;;Germany;ppc;Debian
387475;1;320000;512;0;14.1;3.10.17;embedded;ARM Feroceon 88FR131 rev 1 (v5l);France;arm;Slackware
356153;1;36516;502;955;x86;3.9.9;embedded;Geode(TM) Integrated Processor by AMD PCS;Austria;i586;Gentoo Linux
141854;1;8;16;0;DD-WRT v24SP1;2.4.37;embedded;Broadcom BCM3302 V0.8;Austria;mips;other
440405;1;2097152;256;0;\N;2.6.32;embedded;Feroceon 88FR131;Italy;arm;Debian
248454;1;4;16;0;\N;2.4.35;embedded;BCM3302;Germany;mips;OpenWrt
209590;1;2048;256;0;\N;3.0.0;embedded;AMD Geode LX800;United States;x86;Voyage Linux
343217;1;8;32;0;8.09;2.6.25;embedded;Broadcom BCM3302;Germany;mips;OpenWrt
132686;2;16;8;0;7.8;3.2.68;embedded;VIA C7;United Kingdom;amd64;Debian
222078;1;0;16;0;dd-wrt v24-sp2;2.4.35;embedded;BCM3302;Germany;mips;other
276908;1;650425;1995;494;\N;2.6.35;embedded;Intel(R) Celeron(R) M processor 1.60GHz;Germany;i686;Gentoo Linux
9247;1;36940;247;493;testing;3.16.0;embedded;Geode(TM) Integrated Processor by AMD PCS;Netherlands;i586;Debian
399603;1;20480;32;0;10.03;2.6.32;embedded;Broadcom BCM3302;Poland;mips;OpenWrt
122586;8;31246;24167;1956;\N;2.6.30;embedded;Dual-Core AMD Opteron(tm) Processor 8220;Bulgaria;x86_64;Slamd64
335761;1;160814;28;502;7;3.2.0;embedded;XScale-IXP42x Family rev 1 (v5l);United States;arm;Debian
22534;0;44619;28;1012;5.0.8;3.2.0;embedded;;Germany;arm;Debian
29280;1;73454;472;0;7.10;2.6.22;embedded;Geode(TM) Integrated Processor by AMD PCS;Canada;i586;Ubuntu
130099;1;8449;247;957;6.0.3;2.6.37;embedded;Intel(R) Celeron(R) CPU 2.66GHz;Finland;i686;Debian
377452;1;2035087;251;518;\N;2.6.26;embedded;Geode(TM) Integrated Processor by AMD PCS;Denmark;i586;Debian
78406;4;4096;128;0;OpenELEC 5.0.3;3.18.6;embedded;Broadcom BCM2709;Germany;arm;other
13687;1;24897;255;1004;Slackware 12.0.0;2.6.22;embedded;Geode(TM) Integrated Processor by AMD PCS;Germany;i586;Slackware
451419;1;237;512;352;lenny;2.6.30;embedded;MarvellÂ® Sheeva Core Embedded CPU;Germany;unknown;Debian
230727;4;2097152;2000;0;14;2.6.35;embedded;Intel Atom D510;Netherlands;i686;Fedora
379269;1;39991;503;0;6.0.2;2.6.32;embedded;MarvellÂ® Sheeva Core Embedded CPU;Denmark;arm;Debian
289603;1;288659;491;1035;\N;2.6.35;embedded;Geode(TM) Integrated Processor by AMD PCS;Russian Federation;i586;Gentoo Linux
476610;1;1048576;32;0;\N;2.6.12;embedded;Marvell 88F5181;Russian Federation;arm;MontaVista Linux
176643;1;4096;128;256;6.0.2;2.6.32;embedded;VIA Nehemiah;France;i686;Debian
275430;1;149747;28;478;6.0.2;2.6.32;embedded;XScale-IXP42x Family rev 2 (v5l);Netherlands;arm;Debian
376982;1;4;16;0;8.09.2 (KAMIKAZE);2.4.35;embedded;BCM3302 V0.7;Canada;mips;OpenWrt
503232;4;30720;1024;0;\N;2.6.18;embedded;Intel(R) Xeon(TM) CPU 3.20GHz;Germany;i686;Red Hat
301202;1;1048576;2048;0;\N;2.6.28;embedded;Atom 330;Germany;x86;Gentoo Linux
71873;0;3304;29;486;\N;2.6.26;embedded;;Germany;arm;Debian
373951;1;8192;512;0;13.37;2.6.38;embedded;ARM Feroceon 88FR131 rev 1 (v5l);United States;unknown;Slackware
382510;4;1907150;3043;518;2.9 core52;2.6.32;embedded;Intel(R) Atom(TM) CPU D510;Switzerland;i686;IPFire
80283;1;3520;29;267;Kamikaze 8.09.2;2.6.25;embedded;Broadcom BCM3302 V0.6;Poland;mips;OpenWrt
75596;1;8192;256;0;\N;2.6.32;embedded;Cortex A8 600 MHz;Italy;arm;Ubuntu
367577;1;1877799;1958;0;Linux;2.6.32;embedded;VIA C7-D Processor 1500MHz;United States;i686;Scientific Linux
355327;0;2025;28;105;5.0.9;2.6.34;embedded;;Argentina;mips;Debian
70421;1;1024;256;0;10.03.1-RC6;2.6.32;embedded;Geode(TM) Integrated Processor by AMD PCS;Netherlands;i586;OpenWrt
51278;1;1877287;256;524;6;2.6.32;embedded;Feroceon 88FR131 rev 1 (v5l);France;arm;Debian
107848;1;59608;509;1951;10.04;2.6.32;embedded;Geode(TM) Integrated Processor by AMD PCS;Norway;i586;Ubuntu
392407;1;55100;227;761;x86;3.17.7;embedded;Geode(TM) Integrated Processor by AMD PCS;Canada;i586;Gentoo Linux
243242;1;310034;226;488;\N;3.2.18;embedded;ARMv7 Processor rev 3 (v7l);Hungary;arm;Ubuntu
457684;1;163840;2048;0;11.04;2.8.31;embedded;AMD Athlon II Neo K125;Germany;x86;Ubuntu
487815;1;0;14;0;QA02.5-3.60.3.0.8.6-M100;2.4.17;embedded;MIPS 4KEc V4.8;United States;mips;MontaVista Linux
457615;1;8192;128;0;Backfire (10.03.1-RC6, r;2.6.32;embedded;Atheros AR7161;Italy;mips;OpenWrt
75596;1;0;512;0;\N;2.6.32;embedded;Cortex A8 1000 MHz;Italy;arm;Ubuntu
92287;1;16000;512;0;\N;2.6.32;embedded;1.2GHz Kirkwood 88F6281 processor;Germany;unknown;Debian
388192;1;149283;434;896;15;2.6.40;embedded;VIA Nehemiah;Denmark;i686;Fedora
114385;1;0;512;0;5;2.6.17;embedded;VIA Esther;Canada;i386;Fedora
95598;1;3000;1024;0;7;2.6.32;embedded;Arm-Kirkwood;Germany;arm;Debian
180408;1;0;127;0;Backfire (10.03, r24824);2.6.32;embedded;MIPS 24Kc V7.4;United States;mips;OpenWrt
179849;1;2;16;0;\N;2.6.21;embedded;Ralink RT3050F;Germany;mips;Linux From Scratch
60833;1;\N;512;\N;\N;3.0.0;embedded;Intel Core i5 760;Poland;mips;OpenWrt
199234;1;64;128;0;\N;2.6.32;embedded;MPC8315;France;ppc;OpenWrt
286755;1;0;64;0;10;2.6.32;embedded;MIPS 24Kc V7.4;United States;mips;OpenWrt
287623;1;8000;512;0;14.1;2.6.38;embedded;ARMv6;South Korea;unknown;Slackware
337190;1;8000;1024;0;2008.0;2.6.23;embedded;AMD Athlon;Spain;x86;Gentoo Linux
343217;1;512102;502;0;5.0.5;2.6.33;embedded;Marvell Feroceon 88FR131 ARM;Germany;unknown;Debian
343217;1;1024000;503;0;6.0.2;2.6.39;embedded;Marvell Feroceon 88FR131 ARM;Germany;unknown;Debian
36725;2;0;0;0;2.3.4;2.6.35;embedded;Tegra2;United States;unknown;Android
542857;1;4096;64;0;r28057;2.6.39;embedded;Atheros AR7161;Romania;mips;OpenWrt
542824;1;2;2;0;r18961;2.6.26;embedded;TI AR7 (TNETD7300);Portugal;mips;OpenWrt
543098;1;2;26;0;DD-Wrt;2.6.24;embedded;MIPS 74K V4.9;Canada;mips;OpenWrt
542968;1;256;64;0;Rowetel/IP04 Version 3.2;2.6.22;embedded;ADSP-BF533;United States;unknown;uClinux
525681;1;0;0;0;\N;2.6.32;embedded;Atheros AR7161;Russian Federation;mips;OpenWrt
412588;1;13150526;502;512;testing;3.16.0;embedded;Feroceon 88FR131 rev 1 (v5l);Germany;arm;Debian
200256;1;32000;64;128;\N;3.18;embedded;Qualcomm Atheros QCA9558;Russian Federation;mips;unknown
368856;1;0;128;0;\N;2.6.36;embedded;ARM v5;Italy;arm;Debian
398409;0;6;61;0;15.05-rc1;3.18.11;embedded;MIPS 24Kc V7.4;Australia;mips;OpenWrt
543216;1;0;61928;0;10.03.1-RC5;2.6.32;embedded;MIPS 24Kc V7.4;Germany;mips;OpenWrt
408571;1;2000000;256;0;\N;2.6.32;embedded;Marvell Feroceon 88F6281 ARM;Poland;unknown;Debian
392927;1;2048;2048;0;\N;3.0.4;embedded;Intel Atom;Uzbekistan;x86_64;Arch
543666;1;32;128;0;10.3;3.0.1;embedded;MIPS 74Kc V4.0;Belarus;mips;OpenWrt
415271;1;937022;179;1907;11.04;2.6.38;embedded;VIA Esther processor 1000MHz;Switzerland;i686;Ubuntu
415271;1;7507;244;0;10.10;2.6.35;embedded;Geode(TM) Integrated Processor by AMD PCS;Switzerland;i586;Ubuntu
423023;1;4;14;0;10.03;2.4.37;embedded;Broadcom BCM5352;United States;unknown;OpenWrt
415271;1;7621;244;0;10.10;2.6.35;embedded;Geode(TM) Integrated Processor by AMD PCS;Switzerland;i586;Ubuntu
491182;1;30000;128;1024;kirkwood;2.6.32;embedded;Feroceon 88FR131 rev 1 (v5l);Germany;unknown;Debian
443878;1;8;6;0;1.28;2.6.22;embedded;Broadcom BCM4716 chip rev 1;Romania;mips;unknown
448973;1;0;32;0;\N;2.6.39;embedded;MIPS 24Kc V7.4;Russian Federation;mips;OpenWrt
103856;1;132;32;132;Backfire 10.03;2.4.37;embedded;BCM3302 V0.6;Germany;mips;OpenWrt
453246;1;3745;28;119;6.0.2;2.6.32;embedded;;United States;arm;Debian
289529;4;294548;1507;5999;10.10;2.6.35;embedded;Intel(R) Atom(TM) CPU 330;Germany;i686;Ubuntu
328154;1;0;0;0;\N;2.6.24;embedded;theros AR9130 rev 2 (0xb8);Switzerland;unknown;wrt54g-linux
451419;1;3756;503;0;6.0.2;2.6.32;embedded;MarvellÂ® Sheeva Core Embedded CPU;Germany;arm;Debian
373951;1;256;128;0;13.37;2.6.38;embedded;ARM Feroceon 88FR131 rev 1 (v5l);United States;unknown;Slackware
373951;1;512;512;0;13.37;2.6.38;embedded;ARM Feroceon 88FR131 rev 1 (v5l);United States;unknown;Slackware
458843;0;938655;123;244;6.0.2;2.6.32;embedded;;United States;arm;Debian
463474;1;8;32;0;Kamikaze;2.6.32;embedded;Intel XScale IXP420BC;China;arm;OpenWrt
463474;1;8192;256;64;2.2;2.6.25;embedded;Rockchip RK2818;China;arm;Android
419915;1;4000;256;0;Sid;2.6.28;embedded;ARM926EJ-Sid;France;unknown;Debian
237825;1;472971;472;203;6.0.2;2.6.39;embedded;ARMv7 Processor rev 2 (v7l);France;arm;Debian
111506;4;294646;2013;5899;10.04;2.6.32;embedded;Intel(R) Atom(TM) CPU D525;Norway;i686;Ubuntu
414697;1;0;64;0;10.03..1-rc4;2.6.32;embedded;Atheros AR9132;Russian Federation;mips;OpenWrt
22908;1;4000000;128;2560;5 (lenny);2.6.22;embedded;ARM926EJ-S rev 1;Netherlands;arm;Debian
479798;0;9924;498;0;testing;2.6.38;embedded;Loongson 2F;China;mips64;unknown
419334;2;61440;4096;4096;10.10;2.6.35;embedded;Intel Atom D525;United States;x86;Ubuntu
544991;1;0;32;0;Backfire 10.03.1-RC5 r27;2.6.32;embedded;Broadcom BCM3302 V0.6;Canada;mips;OpenWrt
436150;2;160000;4096;1024;17;3.4.6;embedded;Intel Atom D525;Belgium;x86;Fedora
484406;1;0;0;0;20.2010.36-maemo16.8;2.6.28;embedded;ARMv7 Processor rev 3 (v7l);Germany;unknown;Maemo
399735;2;0;0;0;Squeeze;2.6.32;embedded;AMD Athlon(tm) II X2 255 Processor;Spain;unknown;Debian
496803;2;0;0;0;11.10;3.0.0;embedded;core duo E8400;Italy;unknown;Kubuntu
545099;1;0;0;0;Lenny;2.6.26;embedded;XScale-IXP42x Family rev 2 (v5l);Poland;unknown;Debian
263067;1;0;0;0;wheezy/sid;2.6.39;embedded;Feroceon 88FR131 rev 1 (v5l);Germany;unknown;Debian
505567;1;0;0;0;7.1.94;2.6.15;embedded;405EP 199MHz 9.80 (pvr 5121 0950);Poland;ppc;MontaVista Linux
90029;0;0;0;0;Freifunk 1.6.36;2.4.30;embedded;BCM3302 V0.8;Austria;mips;OpenWrt
90029;1;0;0;0;10.0;2.4.37;embedded;BCM3302 V0.8;Austria;mips;OpenWrt
507801;1;2138;503;128;6.0.3;2.6.32;embedded;1.2 GHz Marvell Kirkwood 6281 ARM-compatible CPU;United States;arm;Debian
509343;2;0;0;0;10.04;2.6.32;embedded;1 x AMD Athlon 64 X2 4200+;Argentina;unknown;Ubuntu
241373;1;0;0;0;6.0;2.6.32;embedded;Cyrix Cx486SLC;Germany;i486;Debian
100290;1;0;0;0;10.03.1;2.6.32;embedded;Atheros AR7161;United States;mips;OpenWrt
546060;1;0;0;0;2011-;3.0.4;embedded;Geode(TM) Integrated Processor by National Semi;Finland;i586;Linux From Scratch
269231;0;298790;29;1718;5.0.9;2.6.26;embedded;;Austria;arm;Debian
226885;1;34984;487;2047;5.7;2.6.18;embedded;AMD Duron(tm) processor;Brazil;i686;CentOS
546434;1;0;0;0;\N;2.6.26;embedded;ARMv6-compatible processor rev 3 (v61);Germany;arm;unknown
462878;0;960922;126;499;6.0.10;2.6.24;embedded;;Italy;arm;Debian
197176;1;0;0;0;\N;2.6.34;embedded;MIPS 24Kc V7.4;United States;mips;OpenWrt
507585;1;0;0;0;squeze;2.6.32;embedded;1.2 GHz Marvell Kirkwood 6281 ARM-compatible CPU;Portugal;unknown;Debian
232018;1;74215;469;917;6.0.4;3.1.0;embedded;Intel(R) Celeron(R) M processor 1.00GHz;Belarus;i686;Debian
180185;1;7220;123;298;6.0.4;2.6.32;embedded;ARM;France;arm;unknown
107848;2;17261;2049;2093;14.04.3 LTS, Trusty Tahr;3.13.0;embedded;Genuine Intel(R) CPU;Norway;x86_64;Ubuntu
549162;0;938891;501;512;6.0.4;3.5.7;embedded;;United Kingdom;arm;Debian
28828;1;2147483;445;102;7 (wheezy);4.1.7;embedded;ARMv6-compatible processor rev 7 (v6l);Italy;arm;Raspbian GNU/Linux
464813;0;7766;120;0;Linux;3.1.10;embedded;;Italy;arm;Arch
548137;2;0;0;0;2.6.33.1-oshirix #1 OSHI;2.6.33;embedded;1 x Intel Pentium 4;Malaysia;unknown;Debian
477189;1;0;0;0;2.2;2.6.32;embedded;Realtek R1185DD;Czech Republic;unknown;Android
477189;1;0;0;0;trunk;2.6.39;embedded;Atheros AR9132;Czech Republic;mips;OpenWrt
476610;1;3724;28;128;\N;2.6.23;embedded;MIPS 24Kc V4.12;Russian Federation;mips;unknown
6560;4;108915;7988;3690;\N;3.13.0;embedded;Intel(R) Core(TM) i3-3227U CPU;Norway;i686;Ubuntu
425733;0;30053;502;0;6.0.4;2.6.34;embedded;;Brazil;arm;Debian
551258;2;11264;1000;0;6.0.4;2.6.32;embedded;Intel(R) Atom(TM) CPU N450;Argentina;i686;Debian
551679;1;0;0;0;10.03;2.6.32;embedded;Broadcom BCM5352;Portugal;mips;OpenWrt
257435;1;3828;121;256;OpenELEC - Version: deve;3.2.18;embedded;BCM2708;Slovenia;arm;unknown
552805;1;0;0;0;r32117;3.3.8;embedded;MIPS 24Kc V7.4;Ukraine;mips;OpenWrt
250944;0;3755069;121;1024;release;2.6.31;embedded;;Germany;arm;Fedora
226445;1;3725;250;0;2.95;3.14.57;embedded;Geode(TM) Integrated Processor by AMD PCS;Austria;i586;IPFire
243242;1;7624;249;2097;14.04.4 LTS, Trusty Tahr;3.8.13;embedded;ARMv7 Processor rev 2 (v7l);Hungary;arm;Ubuntu
243242;1;3409;218;256;testing/unstable;3.1.9;embedded;ARMv6-compatible processor rev 7 (v6l);Hungary;arm;Debian
553152;1;0;0;0;\N;3.1.9;embedded;BCM2708;United States;unknown;Arch
400033;1;0;0;0;none;2.6.22;embedded;Marvell Feroceon 88F6281 ARM;Poland;unknown;other
124676;0;7527;185;0;6.0.5;3.2.27;embedded;;Sweden;arm;Debian
144201;1;0;0;0;6.0.5;2.6.34;embedded;Feroceon 88FR131 rev 1 (v5l);Poland;arm;Debian
51278;1;0;0;0;Bleeding Edge;3.3.3;embedded;Atheros AR7242 rev1;France;mips;OpenWrt
6560;4;81631;4020;4088;\N;3.2.0;embedded;Intel(R) Atom(TM) CPU D2700;Norway;i686;Ubuntu
408939;0;7457;232;100;GNU/Linux;3.6.11;embedded;;Romania;arm;Debian
554461;1;0;0;0;10.03;2.6.32;embedded;Broadcom BCM4704;Netherlands;mips;OpenWrt
164535;1;0;0;0;10.03.1, r29592;2.6.30;embedded;Atheros AR2315;Republic of Macedonia;mips;OpenWrt
164535;1;0;0;0;10.03.1, r29592;2.6.32;embedded;Atheros AR9132 rev 2;Republic of Macedonia;mips;OpenWrt
286713;1;0;0;0;\N;2.4.35;embedded;Broadcom BCM3302 V0.8;Poland;mips;OpenWrt
187836;0;831591;120;2000;Linux;3.1.10;embedded;;Brazil;arm;Arch
546326;1;0;0;0;1.02;2.6.33;embedded;MIPS/unknown;Germany;mips;unknown
477189;1;0;0;0;\N;2.6.39;embedded;Atheros AR7240;Czech Republic;mips;OpenWrt
202529;2;0;0;0;17 ARM;3.4.2;embedded;TI OMAP 4460 ARM A9;Argentina;unknown;Fedora
202529;1;0;0;0;2010.05;2.6.34;embedded;Transmeta Crusoe;Argentina;i386;Arch
164946;1;0;0;0;wheezy;3.5.2;embedded;MPC8315;Spain;ppc;Debian
287402;2;0;0;0;4.0;2.6.37;embedded;Intel ATOM D410;Sweden;amd64;Debian
105901;0;1202577;502;0;6.0.5;2.6.33;embedded;;United States;arm;Debian
524943;1;0;0;0;r33633;3.3.8;embedded;Atheros AR7161;Russian Federation;mips;OpenWrt
555590;0;30112;232;100;Raspbian;3.2.27;embedded;;Canada;arm;Red Flag
525411;1;0;0;0;\N;3.5.1;embedded;Broadcom BCM2835;Germany;unknown;other
555906;1;0;0;0;10.03.1-rc4;2.6.32;embedded;1;United States;mips;OpenWrt
243242;0;484347;1785;4194;14.04.3 LTS, Trusty Tahr;3.4.91;embedded;Exynos 4412;Hungary;arm;Ubuntu
87261;1;7;14;0;Fonera 0.7.2 rev 3;2.4.32;embedded;MIPS 4KEc V6.4;France;mips;OpenWrt
48685;1;14918;435;100;testing/unstable;3.18.5;embedded;ARMv6-compatible processor rev 7 (v6l);Germany;arm;Debian
537589;1;0;0;0;12.09b Attitude Adjustme;3.3.8;embedded;1;Poland;unknown;OpenWrt
556380;1;0;0;0;6.0.5;2.6.32;embedded;ARM1176JZFS;Germany;unknown;Debian
556541;1;38142;251;0;ARM;3.12.8;embedded;Feroceon 88FR131 rev 1 (v5l);Poland;arm;Arch
345938;0;14950;232;1024;testing/unstable;3.2.27;embedded;;Netherlands;arm;Debian
479997;0;22398;183;0;rolling;3.6.11;embedded;;Germany;arm;Arch
556757;1;0;0;0;06/10/12;3.6.11;embedded;p4 3.06 gh;Mexico;x86;Arch
241713;0;14950;185;100;GNU/Linux;3.2.27;embedded;;France;arm;unknown
492023;1;0;0;0;Squeeze;3.2.0;embedded;ARM1176JZF-S 700 MHz;Italy;unknown;Debian
534005;1;0;0;0;Tomato 1.28;2.6.22;embedded;MIPS 74K V4.9;Romania;mips;other
543121;1;45419;445;102;7.8;4.0.8;embedded;ARMv6-compatible processor rev 7 (v6l);United States;arm;Debian
423023;1;0;0;0;\N;3.6.11;embedded;ARM1176JZF-S;United States;arm;Arch
423023;1;0;0;0;12.09;3.3.8;embedded;Atheros AR7240;United States;arm;OpenWrt
405177;1;3685;485;100;GNU/Linux;3.10.18;embedded;ARMv6-compatible processor rev 7 (v6l);United Kingdom;arm;Debian
439026;1;18752;57;0;22000M;2.6.24;embedded;MIPS 74K V4.0;Netherlands;mips;DD-WRT
439026;1;5627711;57;512;22200M;2.6.24;embedded;MIPS 74K V4.0;Netherlands;mips;DD-WRT
439026;1;5618109;57;1498;22200M;2.6.24;embedded;MIPS 74K V4.0;Netherlands;mips;DD-WRT
195348;1;0;0;0;12.09;3.3.8;embedded;Atheros AR2315 MIPS 4KEc V6.4;Germany;mips;OpenWrt
307373;1;0;0;0;14.0 ARM;3.6.11;embedded;ARM1176JZF-S;Czech Republic;unknown;Slackware
504261;1;0;0;0;Debian Linux 7.0;3.6.11;embedded;ARM1176JZF-S (ARMv6k) 700 MHz;Romania;arm;Raspbian GNU/Linux
86739;1;0;0;0;\N;2.4.21;embedded;NEC VR4122 V7.2;Germany;mips;other
86739;1;0;0;0;10.03.1;2.4.37;embedded;BCM3302 V0.8;Germany;mips;OpenWrt
478787;1;0;0;0;Backfire 10.03.1;2.4.37;embedded;Broadcom MIPS;United States;mips;OpenWrt
439026;1;18769;121;0;22000M;2.6.24;embedded;MIPS 74K V4.0;Netherlands;mips;DD-WRT
557620;0;15026;121;512;GNU/Linux;3.6.11;embedded;;Netherlands;arm;Debian
505410;1;0;0;0;Attitude Adjustment 12.0;3.3.8;embedded;Atheros AR9344;Argentina;mips;OpenWrt
269231;1;29922;438;100;GNU/Linux;3.10.25;embedded;ARMv6-compatible processor rev 7 (v6l);Austria;arm;Debian
269231;0;29957;374;125;GNU/Linux;3.6.11;embedded;;Austria;arm;Debian
73476;0;946371;375;0;7.1;3.6.11;embedded;;Belgium;arm;Debian
496760;1;0;0;0;DD-WRT;2.6.24;embedded;Broadcom 4716;United Kingdom;x86;other
345904;1;0;0;0;ATTITUDE ADJUSTMENT (Att;3.3.8;embedded;mips 24Kc;Croatia;unknown;OpenWrt
354637;1;0;0;0;v24-sp2 mini;2.4.37;embedded;Broadcom BCM5352 chip rev 0;Sweden;mips;wrt54g-linux
425729;0;273814;470;1000;GNU/Linux;3.6.11;embedded;;Italy;arm;Debian
249666;0;5;60;0;Attitude Adjustment;3.3.8;embedded;;United States;mips;OpenWrt
193191;1;0;0;0;7.1;3.4.29;embedded;ARM;Netherlands;unknown;Debian
193191;1;0;0;0;7.1;3.6.11;embedded;ARM;Netherlands;unknown;Debian
296949;1;29922;483;100;7.0;3.18.5;embedded;ARMv6-compatible processor rev 7 (v6l);Netherlands;arm;Raspbian GNU/Linux
257676;1;0;0;0;Raspbian;3.12.19;embedded;Broadcom BCM2708;Russian Federation;arm;Debian
238385;1;0;0;0;7.0;3.6.11;embedded;ARM1176JZF-S;Finland;arm;other
260012;0;15138;486;100;GNU/Linux;3.6.11;embedded;;Germany;arm;Debian
260012;1;3743;485;100;7.1;3.12.28;embedded;ARMv6-compatible processor rev 7 (v6l);Germany;arm;Debian
478248;1;0;0;0;\N;2.0.4;embedded;Arm Marvell Kirkwood 88F6281 SoC 1.2Ghx;Italy;i386;Debian
335761;1;0;0;0;10.03.1;2.6.32;embedded;Broadcom BCM47XX;United States;mips;OpenWrt
561558;1;7;29;0;12.09-rc1;3.3.8;embedded;Broadcom BMIPS3300 V0.7;United States;mips;OpenWrt
544817;1;13829;184;100;GNU/Linux;3.6.11;embedded;700MHz armv6l;Netherlands;arm;Debian
100389;1;0;0;0;\N;2.6.18;embedded;Brcm4380;Austria;mips;DreamLinux
100389;1;0;0;0;Raspbian 7.1;3.6.11;embedded;ARMv6;Austria;unknown;Debian
61982;2;0;0;0;6.0.7;2.6.32;embedded;Feroceon 88FR131 rev 1 (v5l);Sweden;arm;Debian
61982;2;0;0;0;7.1;3.10.4;embedded;Feroceon 88FR131 rev 1 (v5l);Sweden;arm;Debian
61982;2;0;0;0;7.0;3.6.11;embedded;ARMv6-compatible processor rev 7 (v6l);Netherlands;arm;Debian
410589;1;953062;483;244;7.1;3.18.7;embedded;ARMv6-compatible processor rev 7 (v6l);Finland;arm;Debian
260012;1;30437;437;100;GNU/Linux;3.12.22;embedded;ARMv6-compatible processor rev 7 (v6l);Germany;arm;Debian
543606;1;7514;444;102;8 (jessie);4.4.4;embedded;ARMv6-compatible processor rev 7 (v6l);United Kingdom;arm;Raspbian GNU/Linux
562968;1;3834;302;0;GNU/Linux;3.4.61;embedded;1 GHz Cortex A8;Poland;arm;Debian
307373;1;0;0;0;Backfire (10.03.1, r2959;2.6.32;embedded;Broadcom BCM4702/4710;Czech Republic;mips;OpenWrt
31326;2;0;0;0;Synology DSM 4.3;2.6.32;embedded;e500v2;Germany;ppc;other
31326;1;0;0;0;Synology DSM 4.3;2.6.32;embedded;Feroceon 88FR131 rev 1 (v5l);Germany;arm;other
563361;0;296107;375;0;7.0;3.6.11;embedded;;Netherlands;arm;Debian
543121;4;128842;980;102;7.8;4.0.8;embedded;ARMv7 Processor rev 5 (v7l);United States;arm;Debian
243242;1;4922;497;512;\N;3.8.13;embedded;ARMv7 Processor rev 2 (v7l);Hungary;arm;Ubuntu
321184;0;7241;1825;0;Base;3.4.61;embedded;;Germany;arm;Gentoo Linux
319019;1;7362;438;100;GNU/Linux;3.6.11;embedded;ARMv6-compatible processor rev 7 (v6l);Austria;arm;unknown
563628;1;0;0;0;\N;3.10.18;embedded;1;United States;unknown;Debian
368769;0;0;0;0;2.3;2.6.23;embedded;st40;Netherlands;unknown;other
328559;2;0;0;0;\N;3.6.9;embedded;MARVELL ARM v7;Netherlands;unknown;geexbox
314257;1;6183;438;100;GNU/Linux;3.6.11;embedded;ARM;Italy;arm;other
268074;1;0;0;0;7;3.10.31;embedded;Feroceon 88FR131 rev 1 (v5l);Germany;unknown;Debian
564854;1;21643;485;488;14.1;3.10.25;embedded;ARMv6-compatible processor rev 7 (v6l);United States;arm;Slackware
564952;1;0;0;0;DD-WRT 21061;3.5.7;embedded;Atheros AR7242;United Kingdom;mips;OpenWrt
564952;1;0;0;0;DD-WRT;3.5.7;embedded;Atheros AR7240 rev 1.2 CPU (400MHz);United Kingdom;mips;OpenWrt
543121;1;7571;445;102;8.0;4.1.13;embedded;ARMv6-compatible processor rev 7 (v6l);United States;arm;Debian
68381;1;0;0;0;OpenElec 3.2.4 - XBMC 12;3.10.20;embedded;ARM1176JZF-S;Brazil;arm;other
68381;1;0;0;0;Attitude Adjustment 12.0;3.2.28;embedded;Atheros AR7161;Brazil;unknown;OpenWrt
419426;1;0;0;0;7;3.8.8;embedded;ARM1176JZF-S;Italy;unknown;Debian
368285;1;0;0;0;ATTITUDE ADJUSTMENT (12.;3.3.8;embedded;RaLink RT288x/RT305x WiSoC;Poland;mips;OpenWrt
531543;1;3638;375;0;7.0;3.10.21;embedded;ARMv6-compatible processor rev 7 (v6l);United States;arm;Debian
531543;1;7202;438;100;7.2;3.10.24;embedded;ARMv6-compatible processor rev 7 (v6l);United States;arm;Debian
79047;1;0;0;0;Raspbian 7;3.10.29;embedded;ARMv6-rev7-v6l;Sweden;arm;other
79047;1;0;0;0;\N;3.8.0;embedded;ARM;Sweden;unknown;unknown
250944;1;3;28;0;1.28.0000;2.6.22;embedded;Broadcom BCM5357;Germany;mips;unknown
